stop_id,stop_name,stop_lat,stop_lon
4146,Sheppard Ave East at Midland Ave,43.78523,-79.279671
4147,Sheppard Ave East at Conlins Rd,43.804369,-79.189886
4150,Steeles Ave East at Maxome Ave,43.800946,-79.406362
4151,Steeles Ave East at Conacher Dr,43.802122,-79.401007
4152,Yonge Blvd at Brooke Ave,43.735675,-79.409014
4153,Military Trail at Pan Am Dr,43.787767,-79.190398
4154,Morningside Ave at Kingston Rd,43.771286,-79.187002
4165,Finch Ave West at Talbot Rd,43.777993,-79.42309
4166,Finch Ave West at Talbot Rd,43.778263,-79.422806
4171,Yonge St at Bishop Ave North Side,43.782489,-79.416016
4173,Eglinton Ave West at Emmett Ave,43.684309,-79.504438
4174,Eglinton Ave West at Emmett Ave,43.684382,-79.503971
4178,Major Mackenzie Dr East at Markham Rd,43.90975,-79.26846
4179,Major Mackenzie Dr East at Ralph Chalmers Ave,43.908417,-79.273055
4181,Castlemore Ave at Markham Rd West Side,43.9043,-79.268
4182,Castlemore Ave at Fred McLaren Blvd,43.902812,-79.27295
4183,Castlemore Ave at Mingay Ave,43.901774,-79.276284
4184,Mingay Ave at Fred McLaren Blvd,43.903825,-79.276826
4185,Mingay Ave at Major Mackenzie Dr East,43.90725,-79.277939
4186,Kipling Ave at Northcrest Rd,43.691981,-79.557451
4187,379 Wilson Ave,43.736466,-79.437971
4188,340 Wilson Ave,43.736699,-79.437684
4189,Eglinton Ave East at Midland Ave,43.734666,-79.257977
4203,St Clair Ave West at Jane St East Side,43.667174,-79.491124
4206,Sheppard Ave West at Abraham Welsh Rd East Side,43.7347,-79.533297
4209,Humber College Bus Terminal,43.728683,-79.605058
4210,Humber College Bus Terminal,43.728964,-79.604532
4211,66 Keele St,43.656422,-79.460834
4213,Keele St at Bloor St West - Keele Station,43.655485,-79.460098
4219,Lake Shore Blvd West at Fortieth St,43.592468,-79.541863
4225,8600 McCowan Rd,43.874177,-79.286079
4228,Markham Rd at Castlemore Ave,43.904472,-79.267147
4232,Bathurst St at Ava Rd,43.69802,-79.42445
4248,Dufferin St at Whitmore Ave,43.697772,-79.450959
4249,Dufferin St at Wenderly Dr,43.710483,-79.453838
4250,Dufferin St at Wingold Ave,43.703932,-79.452566
4254,Front St West at Bay St,43.64617,-79.37883
4291,Don Mills Rd at Barber Greene Rd South Side,43.727242,-79.340888
4302,Bayview Ave at Bayview Mews Lane,43.769522,-79.388828
4307,Markham Rd at Greenholm Circt,43.762077,-79.226054
4317,Royal York Rd at The Westway South Side,43.695776,-79.532686
4360,Davisville Ave at Cleveland St,43.702088,-79.378112
4362,Disco Rd at Attwell Dr,43.701043,-79.595806
4363,Disco Rd at Carlingview Dr East Side,43.69981,-79.600769
4364,Disco Rd at Carlingview Dr,43.699929,-79.601176
4367,Don Mills Rd at Lawrence Ave East South Side,43.736625,-79.343442
4368,Don Mills Rd at Leith Hill Rd,43.777291,-79.348163
4370,Don Mills Rd at Steeles Ave East,43.81104,-79.360513
4371,Don Mills Rd at Van Horne Ave,43.787246,-79.352783
4372,Don Mills Rd at Wynford Dr,43.722851,-79.339326
4378,Dufferin St at Yorkdale Rd,43.726531,-79.457356
4379,Dufferin St at Jane Osler Blvd - Yorkdale Shopping Centre,43.725083,-79.456993
4382,Dundas St West at Jane St West Side,43.66578,-79.492146
4383,Dundas St West at Runnymede Rd West Side,43.66565,-79.482921
4385,Duplex Ave at Eglinton Ave West,43.70623,-79.400108
4388,Edna Ave at Dundas St West,43.657134,-79.453027
4394,Eglinton Ave East at Brimley Rd West Side,43.736653,-79.248769
4396,Eglinton Ave East at Kennedy Station,43.732292,-79.267117
4404,Eglinton Ave West at Avenue Rd East Side,43.70464,-79.407957
4407,Eglinton Ave West at Everden Rd (Eglinton West Sta,43.698853,-79.435955
4409,Eglinton Ave West at Jane St East Side,43.68452,-79.498076
4410,Eglinton Ave West at Marlee Ave,43.698127,-79.439204
4412,Eglinton Ave West at Oakwood Ave,43.697197,-79.442945
4414,Eglinton Ave West at Weston Rd,43.686765,-79.489821
4415,Eglinton Ave West at Weston Rd,43.687153,-79.489369
4416,Eglinton Ave West at Yonge St West Side,43.706695,-79.398956
4419,Ellesmere Rd at East Service Rd,43.767379,-79.273102
4420,Ellesmere Rd at East Service Rd,43.767742,-79.272603
4421,Ellesmere Rd at McCowan Rd East Side,43.77225,-79.25047
4422,Ellesmere Rd at Pharmacy Ave,43.758847,-79.310443
4423,Ellesmere Rd at Victoria Park Ave,43.758123,-79.31474
4424,Ellesmere Rd at West Service Rd East Side,43.766111,-79.278977
4425,Ellesmere Rd at West Service Rd,43.766455,-79.278682
4428,Evans Ave at Brown's Line,43.610792,-79.549007
4432,Finch Ave East at Yonge St East Side,43.779842,-79.414782
4433,Airport Rd at Beverley St,43.707577,-79.647762
4434,Airport Rd at Bresler Dr West Side,43.685989,-79.609114
4435,Airport Rd at Bresler Dr,43.686085,-79.606403
4436,Airport Rd at Victory Cres,43.707589,-79.647215
4437,Albion Rd at Elmhurst Dr,43.725042,-79.550293
4438,Albion Rd at Humberline Dr,43.746942,-79.621692
4439,Albion Rd at Islington Ave,43.737291,-79.565054
4440,Attwell Dr at Belfield Rd North Side,43.698444,-79.593272
4441,Attwell Dr at Disco Rd,43.701039,-79.594894
4448,Bathurst St at Elm Ridge Dr,43.705395,-79.426541
4449,Bathurst St at Glencairn Ave,43.71225,-79.427979
4450,Bathurst St at St Clair Ave West,43.683275,-79.418455
4452,Bayview Ave at Valleyanna Dr,43.724199,-79.379441
4453,Belfield Rd at Brockport Dr West Side,43.698945,-79.588836
4454,Belfield Rd at Brockport Dr,43.698544,-79.589609
4461,Bloor St West at Islington Ave West Side,43.644636,-79.524308
4466,Broadview Ave at Erindale Ave,43.677373,-79.358606
4468,Church St at Uphill Ave,43.708692,-79.508365
4473,3450 Danforth Ave,43.694178,-79.275031
4475,Keele St at Keelegate Dr,43.73283,-79.483379
4476,Keele St at St Clair Ave West,43.672216,-79.467341
4477,Keele St at St Clair Ave West,43.672009,-79.467228
4478,Keele St at Toro Rd,43.75995,-79.490202
4479,Keele St at Wilson Ave North Side,43.72718,-79.481969
4482,Kennedy Rd at Progress Ave,43.769265,-79.282028
4483,King St West at Shaw St East Side,43.641451,-79.414528
4486,Kipling Ave at Belfield Rd - Etobicoke North GO Station,43.704725,-79.563159
4487,Kipling Ave at Bloor St West North Side,43.642305,-79.535426
4489,Lansdowne Ave at Davenport Rd South Side,43.671144,-79.44826
4490,Lansdowne Ave at St Clair Ave West,43.676123,-79.450405
4491,Lawrence Ave East at East Ave - Rouge Hill GO Station,43.780829,-79.131368
4492,Lawrence Ave East at Orton Park Rd,43.763877,-79.205766
4493,Lawrence Ave West at Culford Rd,43.706494,-79.487529
4494,Lawrence Ave West at Scarlett Rd East Side,43.698378,-79.522285
4495,Lawrence Ave West at Varna Dr West Side,43.717543,-79.437932
4496,Lawrence Ave West at Weston Rd - Weston GO Station,43.700276,-79.516006
4504,Toronto Zoo,43.819735,-79.179955
4505,Toronto Zoo,43.819606,-79.17988
4507,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474
4509,Rouge Hill GO Station Loop at Lawrence Ave East,43.780678,-79.130154
4511,Long Branch Loop,43.592111,-79.5437
4514,Westwood Square Bus Terminal at Morning Star Dr,43.721726,-79.640711
4516,Progress Ave at Markham Rd East Side,43.781933,-79.233259
4520,Queen's Park Cres West at Hoskin Ave,43.665601,-79.393747
4541,Royal York Rd at Dixon Rd,43.699615,-79.533986
4544,Sentinel Rd at The Pond Rd,43.769916,-79.502298
4550,Sheppard Ave East at Meadowvale Rd,43.80818,-79.171104
4552,Sheppard Ave West at Jane St East Side,43.739369,-79.512583
4553,Sheppard Ave West at Sentinel Rd,43.743786,-79.491659
4555,Sherway Gardens Rd at Sherway Gate (Mall),43.609729,-79.558438
4557,Sherway Gardens Rd at Sherway Gate (Mall),43.609785,-79.558022
4558,Sherway Gardens Rd at Sherway Gate Mall),43.609847,-79.557773
4566,Markham Rd at Passmore Ave North Side,43.831141,-79.250611
4570,Westhumber Blvd at Martin Grove Rd North Side,43.726355,-79.586705
4573,McCowan Rd at Steeles Ave East North Side,43.83177,-79.2752
4574,McCowan Rd at Steeles Ave East South Side,43.830294,-79.275161
4579,McNicoll Ave at Victoria Park Ave,43.803924,-79.336632
4580,Meadowvale Rd at Sheppard Ave East,43.808582,-79.171055
4585,Nightstar Rd at Morningside Ave North Side,43.823402,-79.230475
4586,Morningside Ave at Walkway to Raponi Cir,43.826549,-79.232874
4587,Morning Star Dr at Catalpa Rd,43.719752,-79.643204
4588,Morning Star Dr at Catalpa Rd,43.720149,-79.643031
4589,Morning Star Dr at Airport Rd East Side,43.709985,-79.649766
4590,Morning Star Dr at Lancaster Ave,43.712757,-79.647418
4591,Morning Star Dr at Manion Rd,43.71257,-79.647738
4592,Morning Star Dr at Reindeer Dr West Side,43.714132,-79.646964
4593,Morning Star Dr at Reindeer Dr,43.714642,-79.646501
4599,Neilson Rd at Finch Ave East South Side,43.81544,-79.227311
4600,Neilson Rd at Finch Ave East South Side,43.815638,-79.227412
4601,Oakwood Ave at Eglinton Ave West South Side,43.696926,-79.442725
4602,Oakwood Ave at Rogers Rd,43.687031,-79.438568
4604,Old Weston Rd at St Clair Ave West North Side,43.673945,-79.463061
4608,Ossington Ave at Bloor St West,43.661821,-79.425454
4609,Ossington Ave at Bloor St West,43.662062,-79.425772
4610,Overlea Blvd at Millwood Rd East Side,43.702452,-79.35223
4612,Overlea Blvd at Thorncliffe Park Dr (East),43.70725,-79.344028
4613,Pape Ave at Lipton Ave North Side,43.679891,-79.345139
4614,Pape Ave at O'Connor Dr North Side,43.693657,-79.350372
4618,Peter Kaiser Gate at Steeles Ave West,43.774009,-79.526633
4621,Port Union Rd at Adenmore Rd North Side,43.781768,-79.13747
4623,Finch Ave West at Dufferin St,43.768624,-79.467298
4627,Finch Ave West at Senlac Rd,43.776326,-79.430344
4629,Finch Ave West at Wilmington Ave,43.770054,-79.460827
4632,Freshmeadow Dr at Don Mills Rd,43.809241,-79.358694
4637,Lawson Rd at Kingston Rd (Highway 2A Overpass),43.784126,-79.168334
4638,Highland Creek Overpass at Kingston Rd,43.784451,-79.168491
4639,Highland Creek Overpass at Kingston Rd,43.784282,-79.168278
4642,Humber College Blvd at Humberline Dr South Side,43.731793,-79.608899
4644,Humberline Dr at Humber College Blvd West Side,43.731956,-79.609688
4645,Humberline Dr at Humber College Blvd,43.731861,-79.609562
4646,Islington Ave at Bloor St West North Side,43.64541,-79.523592
4650,Islington Ave at Finch Ave West,43.745841,-79.568375
4652,Jane St at Trethewey Dr,43.697819,-79.502577
4653,Jane St at Finch Ave West South Side,43.756377,-79.517646
4654,Jane St at Heathrow Dr,43.724803,-79.509439
4655,Jane St at Hullmar Dr,43.772801,-79.521145
4656,Jane St at Hullmar Dr,43.773357,-79.521585
4659,Jane St at Wright Ave,43.701092,-79.503411
4660,Jane St at Steeles Ave West,43.775288,-79.521497
4677,Lansdowne Ave at Seaforth Ave,43.642783,-79.437588
4678,Scarlett Rd at Foxwell St,43.669109,-79.501269
4680,Eglinton Ave West at Martin Grove Rd,43.674662,-79.562929
4682,Dixon Rd at 950 Dixon Rd,43.686752,-79.598885
4683,McCowan Rd at Kenhatch Blvd,43.801324,-79.263574
4686,Belfield Rd at Kipling Ave - Etobicoke North GO Station,43.704617,-79.563789
4688,McCowan Rd Loop at Steeles Ave East,43.83243,-79.275086
4691,Steeles Ave East at Don Mills Rd,43.811361,-79.360551
4695,Midland Ave at Steeles Ave East South Side,43.825426,-79.297157
4696,Kingston Rd at McNab Blvd East Side,43.728894,-79.227864
4700,Oakdale Rd at Sheppard Ave West North Side,43.737561,-79.524547
4703,Eglinton Ave East at Wynford Dr West Side,43.724348,-79.32617
4706,Ellesmere Rd at Helicon Gate West Side,43.778605,-79.222594
4709,Davisville Ave at Pailton Cres,43.699213,-79.392011
4716,Davisville Ave at Belle Ayre Blvd,43.700997,-79.383433
4719,Henrietta St at Runnymede Rd,43.67061,-79.484457
4720,Waterbury Dr at Martin Grove Rd,43.687672,-79.569349
4723,McCowan Rd at Sandhurst Cir (North),43.811462,-79.268977
4728,Victoria Park Ave at Sloane Ave,43.738869,-79.308634
4732,Shorncliffe Ave at North Queen St,43.622732,-79.540842
4734,The Westway at Sun Row Dr East Side,43.689215,-79.540494
4737,Finch Ave West at Woodbine Downs Blvd,43.733802,-79.606418
4738,Eglinton Ave West at Blackthorn Ave,43.691841,-79.465459
4739,Yonge St at Shuter St,43.654147,-79.380123
4740,Dufferin St at Dufferin Park Ave,43.657218,-79.43441
4742,Keele St at Broadoaks Dr,43.757271,-79.489263
4745,Davisville Ave at Mt Pleasant Rd,43.700417,-79.38676
4746,Sheppard Ave East at Brownspring Rd,43.788997,-79.262392
4751,Kennedy Rd at Jade St,43.781686,-79.28759
4752,Finch Ave West at Grantbrook St West Side,43.776224,-79.432093
4758,Uphill Ave at Church St,43.708701,-79.508634
4759,Kennedy Rd at Ranstone Gardens,43.742208,-79.272214
4761,Islington Ave at Nordin Ave,43.626838,-79.516246
4762,Neilson Rd at Opp Walkway to Blackwater Cres & Kessack Crt,43.799867,-79.218453
4763,Shorncliffe Rd at Dundas St West,43.631979,-79.544419
4765,Sheppard Ave West at Jane St,43.739571,-79.512964
4766,Nightstar Rd at Pogonia St,43.824774,-79.226653
4769,Dixon Rd at Islington Ave East Side,43.697104,-79.545978
4774,Hullmar Dr at Bamford Cres,43.768505,-79.528912
4776,Kennedy Rd at Dancy Ave North Side,43.8059,-79.298967
4778,Eglinton Ave East at Jonesville Cres East Side,43.724803,-79.306251
4779,Jane St at Church St,43.709495,-79.505694
4780,St Clair Ave East at Brimley Rd West Side,43.720854,-79.241966
4782,St Clair Ave East at Danforth Rd,43.71665,-79.260259
4783,St Clair Ave East at Elfreda Blvd,43.713659,-79.273123
4784,St Clair Ave East at Kennedy Rd,43.716364,-79.261557
4787,St Clair Ave West at Caledonia Rd East Side,43.675379,-79.454079
4788,St Clair Ave West at Caledonia Rd,43.675536,-79.454363
4793,St Dennis Dr at Linkwood Lane,43.719618,-79.327989
4796,Steeles Ave East at Birchmount Rd,43.821204,-79.317134
4798,Steeles Ave East at Dudley Ave,43.798816,-79.416983
4799,Steeles Ave East at Middlefield Rd,43.832511,-79.268102
4801,Steeles Ave East at Warden Ave,43.819426,-79.324739
4802,1750 Steeles Ave West,43.785538,-79.478067
4803,Steeles Ave West at Bathurst St East Side,43.792559,-79.444561
4806,Steeles Ave West at Islington Ave Loop,43.764147,-79.576339
4807,Steeles Ave West at Jane St,43.775231,-79.52209
4808,Steeles Ave West at Keele St East Side,43.781584,-79.493751
4810,Steeles Ave West at Martin Grove Rd,43.757668,-79.603509
4811,Steeles Ave West at Village Gate,43.793281,-79.441127
4812,Steeles Ave West at Weston Rd,43.770521,-79.546149
4816,Wellness Way at Hospital Rd - Odette Cancer Centre,43.721379,-79.377773
4817,Wellness Way at Hospital Rd - Odette Cancer Centre,43.721476,-79.377723
4821,Tuscan Gate at St Regis Cres (South),43.75434,-79.483902
4828,Victoria Park Ave at Craigton Dr,43.726546,-79.303276
4835,Warden Ave at Steeles Ave East North Side,43.820301,-79.32448
4836,Warden Ave at Steeles Ave East South Side,43.818977,-79.324472
4838,The West Mall at The Queensway South Side,43.61175,-79.562334
4839,Weston Rd at Rogers Rd South Side,43.681322,-79.4766
4840,Weston Rd at Bradstock Rd,43.738874,-79.539217
4841,Weston Rd at Eglinton Ave West South Side,43.686679,-79.489128
4842,Weston Rd at Finch Ave West,43.75179,-79.542165
4843,Weston Rd at Oak St North Side,43.708152,-79.533624
4848,Wilson Ave at Billy Bishop Way,43.733156,-79.452938
4850,Wilson Ave at Keele St,43.726925,-79.481737
4851,Wilson Ave at Lady York Ave,43.731006,-79.464577
4852,Opposite 675 Wilson Ave,43.733006,-79.455114
4853,Wilson Ave at Transit Rd West Side,43.733336,-79.453577
4854,Woodbine Race Track Loop (Main Entrance),43.716054,-79.603623
4855,Woodbine Racetrack Loop (Main Entrance),43.716178,-79.603632
4856,5800 Yonge St,43.784107,-79.416819
4858,Yonge St at Heath St East,43.689912,-79.394726
4859,Yonge St at Hendon Ave,43.781711,-79.416193
4861,Yonge St at York Mills Rd,43.743783,-79.406435
4867,York Mills Rd at Lesmill Rd West Side,43.754734,-79.352534
4868,York Mills Rd at Sandover Dr (1222 York Mills),43.759813,-79.331751
4869,York Mills Rd at Yonge St East Side,43.744162,-79.405826
4870,York Mills Rd at Yonge St,43.744417,-79.405968
4874,Markham Rd at Greencrest Circt North Side,43.758172,-79.224634
4876,Scarlett Rd at Bernice Cres,43.666777,-79.499347
4877,Steeles Ave East at Opposite Walkway to Whitman St,43.80052,-79.409206
4882,Eglinton Ave West at Scarlett Rd,43.6841,-79.511249
4883,Crow Trail at Baldoon Rd,43.813546,-79.231021
4884,Warden Ave at Lupin Dr,43.765659,-79.302328
4885,Overlea Blvd at William Morgan Dr,43.707837,-79.341551
4888,Wilson Ave at Julian Rd East Side - Humber River Hospital,43.724582,-79.490689
4889,St Clair Ave West at Mariposa Ave,43.667688,-79.489614
4890,Steeles Ave West at Scholes Rd/Barmac Dr,43.768372,-79.555194
4891,York Mills Rd at Leslie St West Side,43.753001,-79.360765
4895,Yonge St at Eglinton Ave East (Eglinton Station),43.706334,-79.398105
4899,Thirtieth St at Horner Ave South Side,43.603747,-79.533543
4900,Steeles Ave East at Bestview Dr East Side,43.806055,-79.382961
4902,Dufferin St at Glencairn Ave,43.707138,-79.453371
4904,Wilson Ave at Wendell Ave,43.716636,-79.527232
4905,Lawrence Ave East at Fortune Gate East Side,43.760842,-79.219824
4906,Lawrence West Station,43.716048,-79.444392
4907,Kipling Ave at Widdicombe Hill Blvd,43.679027,-79.551874
4916,Wilson Ave at Yonge St,43.743804,-79.407263
4921,Eglinton Ave West at Royal York Rd East Side,43.682279,-79.526015
4926,Sheppard Ave West at Northwood Park,43.742758,-79.496344
4927,Harbord St at Spadina Ave,43.663187,-79.401875
4932,Sheppard Ave West at Bathurst St East Side,43.755487,-79.437838
4938,Warden Ave at Cachet Pkwy (South),43.888425,-79.342218
4939,Elmhurst Dr at Muncey Ave,43.724516,-79.553251
4941,Kingston Rd at Victoria Park Ave,43.6809,-79.283931
4943,Royal York Rd at Bloor St West,43.647184,-79.511128
4944,Sheppard Ave East at Kingston Rd North Side,43.799459,-79.146775
4948,McCowan Rd at Denison St,43.84163,-79.278119
4949,Don Mills Rd at Havenbrook Blvd,43.769772,-79.346695
4950,Warden Ave at Carlton Rd,43.867355,-79.336749
4951,Overlea Blvd at Thorncliffe Park Dr (West),43.705197,-79.349856
4956,Meadowvale Rd at Generation Blvd,43.804115,-79.168529
4958,Sheppard Ave East at Scunthorpe Rd West Side,43.793102,-79.242864
4959,Bathurst St at Sheppard Ave West,43.755643,-79.438674
4961,Jane St at Stong Crt,43.761793,-79.518618
4963,Islington Ave at Fletcher Place,43.691428,-79.544286
4964,Progress Ave at Brimley Rd West Side,43.775221,-79.263934
4967,Kipling Ave at Penlea Ave,43.740301,-79.58042
4968,Wilson Ave at Avenue Rd,43.7397,-79.421902
4975,Belfield Rd at City View Dr,43.699693,-79.58563
4980,2395 Bayview Ave - Bob Rumball Centre For The Deaf,43.733948,-79.381269
4984,North Queen St at Index Rd,43.619294,-79.554263
4985,Progress Ave at Cosentino Dr,43.773435,-79.270315
4986,Morningside Ave at Tefft Rd,43.772819,-79.18794
4988,Islington Ave at Princess Margaret Blvd South Side,43.675429,-79.537136
4989,Don Mills Rd at Gateway Blvd (South) North Side,43.710963,-79.33466
4992,Hullmar Dr at Peter Kaiser Gate,43.773253,-79.525924
4994,Lansdowne Ave at Bloor St West,43.658219,-79.442624
4996,Dundas St West at East Mall Cres West Side,43.630229,-79.551376
4998,Church St at Rosemount Ave,43.705045,-79.52125
5004,Warden Ave at Bamburgh Cir (South),43.811524,-79.323201
5005,Harbord St at Brunswick Ave,43.662346,-79.405879
5010,Lake Shore Blvd West at Thirty Seventh St,43.593334,-79.538348
5011,John Garland Blvd at Jamestown Cres (East),43.734189,-79.582493
5012,Morningside Ave at Morningside Park,43.780477,-79.191414
5013,Neilson Rd at Sewells Rd,43.806417,-79.218347
5018,McCowan Rd at Sheppard Ave East,43.789787,-79.259086
5019,Military Trail at Lash Crt,43.783478,-79.181795
5021,Warden Ave at Fairfax Cres,43.716096,-79.282539
